0xe3b3741ee0458f72b0660f8b15db4fa631692642c8693a58fdf28c3c5eda0091,0x0eb5d6c3f4dc86774db60388790b6f8133d2fe5688200ff39f6472889e901681,0x0000000000000000000000000000000000000000033b2c1e85efb68235c00000
0xe3b3741ee0458f72b0660f8b15db4fa631692642c8693a58fdf28c3c5eda0091,0x918cddea15b4162fad995ff9e920d14b93123c0ef98f1aa4373c6c9bc78ac275,0x00000000000000000000000000000000000000000000021e19e0c9bab2400000
0xbafb6decc91cea55f3f16c6d4a893fe51b747454f49a181933d2c70c2577aada,0x0eb5d6c3f4dc86774db60388790b6f8133d2fe5688200ff39f6472889e901681,0x0000000000000000000000000000000000000000033b1d4bd0ca326756000000
0xbafb6decc91cea55f3f16c6d4a893fe51b747454f49a181933d2c70c2577aada,0x14733ed676bc882aee4e36d0d0edba2513b8a2e9edf9195a2f6b282dfb3a0e5c,0x000000000000000000000000000000000000000000000ed2b525841adfc00000
0x59aad903dc635e0137070d153fd560752322477b978bec1ed8b870136e92ded0,0x0eb5d6c3f4dc86774db60388790b6f8133d2fe5688200ff39f6472889e901681,0x0000000000000000000000000000000000000000033b1b2db6e968aca3c00000
0x59aad903dc635e0137070d153fd560752322477b978bec1ed8b870136e92ded0,0x913d92d752f470aa21ff276c54766c9b3d43f1a26cd14db774df06e1b424883e,0x00000000000000000000000000000000000000000000021e19e0c9bab2400000
0xba1659b4805033b2f070f57121e81a9d2f4130b7989ca60b4ff029658e161faf,0x0eb5d6c3f4dc86774db60388790b6f8133d2fe5688200ff39f6472889e901681,0x0000000000000000000000000000000000000000033b14d369470b7c8d000000
0xba1659b4805033b2f070f57121e81a9d2f4130b7989ca60b4ff029658e161faf,0x913d92d752f470aa21ff276c54766c9b3d43f1a26cd14db774df06e1b424883e,0x000000000000000000000000000000000000000000000878678326eac9000000
0x6743f9ac11a7dfaf40c01fa13a305611292dddda7e45869929fa3440477ce2d3,0x0eb5d6c3f4dc86774db60388790b6f8133d2fe5688200ff39f6472889e901681,0x0000000000000000000000000000000000000000033affa6667f2a3196800000
0x6743f9ac11a7dfaf40c01fa13a305611292dddda7e45869929fa3440477ce2d3,0x3bd9cf12fea73d72ed03eb4cf5606982a401418b38e0b3f8f8a955f3290ca0d0,0x00000000000000000000000000000000000000000000152d02c7e14af6800000
0x8e50e4d7d5dbd390c3f119fe95bba9d6401e0d5f09f62c23430064b5aa985c98,0x3bd9cf12fea73d72ed03eb4cf5606982a401418b38e0b3f8f8a955f3290ca0d0,0x00000000000000000000000000000000000000000000141df5d77c6d9d600000
0x8e50e4d7d5dbd390c3f119fe95bba9d6401e0d5f09f62c23430064b5aa985c98,0x4313c2a639ef3cd4bed153855f603bab26185dd635f9d1d529ce716a5ce539dc,0x00000000000000000000000000000000000000000000010f0cf064dd59200000
0x709eaa92dbd7fed8bf86ba61248e85d447675096c6e372fea82690be7e809c5a,0x4313c2a639ef3cd4bed153855f603bab26185dd635f9d1d529ce716a5ce539dc,0x000000000000000000000000000000000000000000000106caa8770cae5d0000
0x709eaa92dbd7fed8bf86ba61248e85d447675096c6e372fea82690be7e809c5a,0x52b5bb2527e6785a9a4fccd3dd52c537829560a3c9cd200b34cf2e8d9439d8ab,0x0000000000000000000000000000000000000000000000084247edd0aac30000
0xa8c7fe24bcf04b56c2963611379f6b591bfdbb5a2353783e733eebadbb38471b,0x4313c2a639ef3cd4bed153855f603bab26185dd635f9d1d529ce716a5ce539dc,0x000000000000000000000000000000000000000000000105eaf2b874fb110000
0xa8c7fe24bcf04b56c2963611379f6b591bfdbb5a2353783e733eebadbb38471b,0x7e14804153002a01ea07e0e025d4c9e1da6e10cc2e8639f3802f88004d3a5594,0x000000000000000000000000000000000000000000000000dfb5be97b34c0000
0x772e100289f2b217536c43e8a6efe21590e239f01018cf65cb9b1d84a571d1ec,0x4313c2a639ef3cd4bed153855f603bab26185dd635f9d1d529ce716a5ce539dc,0x0000000000000000000000000000000000000000000000feaed18d8eef6f0000
0x772e100289f2b217536c43e8a6efe21590e239f01018cf65cb9b1d84a571d1ec,0x68cf7534661cc79f91bf94dafd85470e206ba671c753eeb6c8d409108feec8a0,0x0000000000000000000000000000000000000000000000073c212ae60ba20000
